index,student,state,district_num,formatted_dist_num,abbrev,district,candidate,party,website,twitter_handle,incumbent,age,gender,marital_status,white_non_hispanic,hispanic,black,partisian_lean_pvi,opposed,pct_urban,income,region
0,alex,Alabama,5,5,AL,AL05,Mo Brooks,Republican,https://brooks.house.gov/,RepMoBrooks,T,64.0,M,Married,T,F,F,R+18,T,65.53,51960.0,S
1,alex,Alabama,5,5,AL,AL05,Peter Joffrion,Democratic,https://www.peterjoffrion.com/,peter_joffrion,F,60.0,M,Single,T,F,F,R+18,T,65.53,51960.0,S
2,alex,California,10,10,CA,CA10,Jeff Denham,Republican,https://denham.house.gov/,RepJeffDenham,T,51.0,M,Married,T,F,F,EVEN,T,,80817.0,W
3,alex,California,10,10,CA,CA10,Josh Harder,Democratic,https://www.harderforcongress.com/,joshua_harder,F,30.0,M,Married,T,F,F,EVEN,T,,80817.0,W
4,alex,California,27,27,CA,CA27,Judy Chu,Democratic,https://chu.house.gov/,RepJudyChu,T,65.0,F,Married,F,F,F,D+16,T,,63561.0,W
5,alex,California,27,27,CA,CA27,Bryan Witt,Democratic,http://wittforprogress.com/,wittforprogress,F,,M,Married,T,F,F,D+16,T,,63562.0,W
6,alex,California,38,38,CA,CA38,Ryan Downing,Republican,https://sites.google.com/site/electryandowning/,RyanDowning2018,F,,M,,F,F,T,D+17,T,,59781.0,W
7,alex,California,38,38,CA,CA38,Linda Sánchez,Democratic,https://lindasanchez.house.gov/,RepLindaSanchez,T,49.0,F,Married,F,T,F,D+17,T,,59781.0,W
8,alex,California,42,42,CA,CA42,Ken Calvert,Republican,https://calvert.house.gov/,KenCalvert,T,65.0,M,,T,F,F,R+9,T,,71073.0,W
9,alex,California,42,42,CA,CA42,Julia Peacock,Democratic,http://peacockforcongress.com/,peacock4ca42,F,,F,Married,T,F,F,R+9,T,,71073.0,W
10,alex,Florida,20,20,FL,FL20,Alcee Hastings,Democratic,https://alceehastings.house.gov/,RepHastingsFL,T,82.0,M,Single,F,F,T,D+11,F,99.09,35941.0,S
11,alex,Florida,23,23,FL,FL23,Tim Canova,No Party Affiliation,https://timcanova.com/,Tim_Canova,F,58.0,M,,T,F,F,D+11,T,99.96,50581.0,S
12,alex,Florida,23,23,FL,FL23,Don Endriss,No Party Afiliation,http://www.donendriss.com/,SoFlaDon,F,,M,,T,F,F,D+11,T,99.96,50581.0,S
13,alex,Florida,23,23,FL,FL23,Joseph Kaufman,Republican,https://www.kaufmanforcongress.com/,JoeKaufmanUSA,F,48.0,M,Married,T,F,F,D+11,T,99.96,50581.0,S
14,alex,Florida,23,23,FL,FL23,Debbie Wasserman Schultz,Democratic,https://wassermanschultz.house.gov/,DWStweets,T,52.0,F,Married,T,F,F,D+11,T,99.96,50581.0,S
15,alex,Florida,27,27,FL,FL27,Mayra Joli,No Party Afiliation,https://mayrajoliforcongress.com/,JoliMayra,F,,F,,F,F,T,D+5,T,99.98,38679.0,S
16,alex,Florida,27,27,FL,FL27,Maria Elvira Salazar,Republican,https://mariaelvira.com/,MaElviraSalazar,F,56.0,F,Single,F,T,F,D+5,T,99.98,38679.0,S
17,alex,Florida,27,27,FL,FL27,Donna Shalala,Democratic,https://donnashalala.com/,DonnaShalala,T,77.0,F,,F,T,F,D+5,T,99.98,38679.0,S
18,alex,Georgia,8,8,GA,GA08,Austin Scott,Republican,https://austinscott.house.gov/,AustinScottGA08,T,48.0,M,Married,T,F,F,R+15,F,56.7,,S
19,alex,Georgia,9,9,GA,GA09,Doug Collins,Republican,https://dougcollins.house.gov/,RepDougCollins,T,52.0,M,Married,T,F,F,R+31,T,42.68,41786.0,S
20,alex,Georgia,9,9,GA,GA09,Robin Gilmer,Libertarian,https://www.robingilmer.com/,,F,,F,,T,F,F,R+31,T,42.68,41786.0,S
21,alex,Georgia,9,9,GA,GA09,Josh McCall,Democratic,https://mccallforall.com/,Mccallforall,F,,M,,T,F,F,R+31,T,42.68,41786.0,S
22,alex,Hawaii,1,1,HI,HI01,Zachary Burd,Green,https://www.zachburdlaw.com/,burd_zach,F,,M,Single,T,F,F,D+17,T,99.27,65602.0,W
23,alex,Hawaii,1,1,HI,HI01,Ed Case,Democratic,https://www.edcase.com/,EdCaseHawaii,F,,M,Married,T,F,F,D+17,T,99.27,65602.0,W
24,alex,Hawaii,1,1,HI,HI01,Campbell Cavasso,Republican,https://www.cam4congress.com/,camcavasso,F,,M,Married,T,F,F,D+17,T,99.27,65602.0,W
25,alex,Hawaii,1,1,HI,HI01,Calvin Griffin,Nonpartisan,,,F,,M,,,,,D+17,T,99.27,65602.0,W
26,alex,Hawaii,1,1,HI,HI01,Michelle Tippens,Libertarian,https://www.michelleindahouse.com/,michelletippens,F,,F,Married,T,F,F,D+17,T,99.27,65602.0,W
27,alex,Illinois,12,12,IL,IL12,Randall Auxier,Green,https://randyforcongress.org/,Randy4SoIL,F,,M,Married,T,F,F,R+5,T,75.4,42181.0,MW
28,alex,Illinois,12,12,IL,IL12,Mike Bost,Republican,https://bost.house.gov/,RepBost,T,57.0,M,Married,T,F,F,R+5,T,75.4,42181.0,MW
29,alex,Illinois,12,12,IL,IL12,Brendan Kelly,Democratic,https://brendan4southernil.com/,Kelly4SouthrnIL,F,41.0,M,Married,T,F,F,R+5,T,75.4,42181.0,MW
30,alex,Illinois,16,16,IL,IL16,Sara Dady,Democratic,https://www.saradadyforcongress.com/,Sara4Congress,F,,F,Married,T,F,F,R+8,T,71,52101.0,MW
31,alex,Illinois,16,16,IL,IL16,Adam Kinzinger,Republican,https://kinzinger.house.gov/,RepKinzinger,T,40.0,M,Married,T,F,F,R+8,T,71,52101.0,MW
32,alex,Iowa,3,3,IA,IA03,Cindy Axne,Democratic,https://cindyaxneforcongress.com/,Axne4Congress,F,,F,Married,T,F,F,R+18,T,73.07,43176.0,MW
33,alex,Iowa,3,3,IA,IA03,"Mark G Elworth, Jr",Legal Medical Now,markjr4gov.com,markjr4gov,F,,M,Married,T,F,F,R+18,T,73.07,43176.0,MW
34,alex,Iowa,3,3,IA,IA03,Bryan Jack Holder,Libertarian,http://www.holderforiowa.com/,,F,,M,Single,T,F,F,R+18,T,73.07,43176.0,MW
35,alex,Iowa,3,3,IA,IA03,Paul Knupp,Green,https://knuppforcongress.org/,dr_paul_knupp,F,,M,Single,T,F,F,R+18,T,73.07,43176.0,MW
36,alex,Iowa,3,3,IA,IA03,David Young,Republican,https://davidyoung.house.gov/,RepDavidYoung,T,50.0,M,Single,T,F,F,R+18,T,73.07,43176.0,MW
37,alex,Kentucky,1,1,KY,KY01,James Comer,Republican,https://comer.house.gov/,KYComer,T,46.0,M,Single,T,F,F,R+23,T,36.88,40253.0,S
38,alex,Kentucky,1,1,KY,KY01,Paul Walker,Democratic,https://www.votepaulwalker.com/,votepaulwalker,F,,M,,T,F,F,R+23,T,36.88,40253.0,S
39,alex,Michigan,4,4,MI,MI04,Jerry Hilliard,Democratic,http://www.hilliardforcongress.com/,HilliardForCong,F,,M,,T,F,F,R+10,T,36.67,42586.0,MW
40,alex,Michigan,4,4,MI,MI04,John Moolenaar,Republican,https://moolenaar.house.gov/,RepMoolenaar,T,57.0,M,Married,T,F,F,R+10,T,36.67,42586.0,MW
41,alex,Michigan,5,5,MI,MI05,Dan Kildee,Democratic,https://dankildee.house.gov/,RepDanKildee,T,60.0,M,Married,T,F,F,D+5,T,77.49,42800.0,MW
42,alex,Michigan,5,5,MI,MI05,Travis Wines,Republican,https://www.facebook.com/winesforcongress/,TWines4congress,F,,M,,T,F,F,D+5,T,77.49,42800.0,MW
43,alex,Michigan,12,12,MI,MI12,Debbie Dingell,Democratic,https://debbiedingell.house.gov/,RepDebDingell,T,64.0,F,Married,T,F,F,D+14,T,,48575.0,MW
44,alex,Michigan,12,12,MI,MI12,Jeff Jones,Republican,https://www.jeffjones4congress.com/,,F,56.0,M,,T,F,F,D+14,T,,48575.0,MW
45,alex,Michigan,12,12,MI,MI12,Steve Young,Green,https://ballotpedia.org/Steve_Young_(Michigan),SYoung4House,F,,M,,T,F,F,D+14,T,,48575.0,MW
46,alex,Minnesota,5,5,MN,MN05,Ilhan Omar,Democratic,https://www.ilhanomar.com/,IlhanMN,T,36.0,F,Married,F,F,F,D+26,T,100,59115.0,MW
47,alex,Minnesota,5,5,MN,MN05,Jennifer Zielinski,Republican,http://jen4us.com/,,F,,F,,T,F,F,D+26,T,100,59115.0,MW
48,alex,Missouri,5,5,MO,MO05,Emanuel Cleaver,Democratic,https://cleaver.house.gov/,repcleaver,T,73.0,M,Married,F,F,T,D+7,T,,42572.0,MW
49,alex,Missouri,5,5,MO,MO05,Maurice Copeland,Green,https://www.missourigreenparty.org/copeland_for_congress,MauriceCopeland,F,,M,,T,F,F,D+7,T,,42572.0,MW
50,alex,Missouri,5,5,MO,MO05,E. C. Fredland,Constitution,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=410475,,,,,,,,,D+7,T,,42572.0,MW
51,alex,Missouri,5,5,MO,MO05,Fredland,Constitution,,,,,,,,,,D+7,T,,42572.0,MW
52,alex,Missouri,5,5,MO,MO05,Alexander Howell,Libertarian,https://www.alexanderhowell.com/,AlexanderFromKC,F,,M,,T,F,F,D+7,T,,42572.0,MW
53,alex,Missouri,5,5,MO,MO05,Jacob Turk,Republican,http://www.turkforcongress.com/,Jacobturk,F,,M,Married,T,F,F,D+7,T,,42572.0,MW
54,alex,Nebraska,3,3,NE,NE03,Adrian Smith,Republican,https://adriansmith.house.gov/,RepAdrianSmith,T,47.0,M,Married,T,F,F,R+27,T,46.21,33866.0,MW
55,alex,Nebraska,3,3,NE,NE03,Paul Theobald,Democratic,https://www.theobaldforcongress.com/,Paul_Theobald_,F,,M,Married,T,F,F,R+27,T,46.21,33866.0,MW
56,alex,New Jersey,5,5,NJ,NJ05,Josh Gottheimer,Democratic,https://josh4congress.com/,JoshGottheimer,T,43.0,M,Married,T,F,F,R+8,T,82.83,72781.0,NE
57,alex,New Jersey,5,5,NJ,NJ05,John McCann,Republican,https://www.mccannforcongress.com/,realJohnMccan,F,,M,Married,T,F,F,R+8,T,82.83,72781.0,NE
58,alex,New York,6,6,NY,NY06,Tom Hillgardner,Green,http://www.tomhillgardnerforcongress.org/,Tom4CongressNY6,F,60.0,M,Single,T,F,F,D+16,T,,55043.0,NE
59,alex,New York,6,6,NY,NY06,Grace Meng,Democratic,https://meng.house.gov/,RepGraceMeng,T,43.0,F,Married,F,F,F,D+16,T,,55043.0,NE
60,alex,New York,24,24,NY,NY24,Dana Balter,Democratic,https://electdanabalter.com/,dana_balter,F,,F,Married,T,F,F,D+3,T,,51724.0,NE
61,alex,New York,24,24,NY,NY24,Bill Bass,Independent,https://www.billbassforcongress.com/,BillforNY24,F,34.0,M,Married,T,F,F,D+3,T,,51724.0,NE
62,alex,New York,24,24,NY,NY24,John Katko,Republican,https://katko.house.gov/,RepJohnKatko,T,55.0,M,Married,T,F,F,D+3,T,,51724.0,NE
63,alex,North Carolina,8,8,NC,NC08,Richard Hudson,Republican,https://hudson.house.gov/,RepRichHudson,T,46.0,M,Married,T,F,F,R+8,T,71.28,38390.0,S
64,alex,North Carolina,8,8,NC,NC08,Frank McNeill,Democratic,https://mcneill4congress.com/,Frank4NC,F,,M,Married,T,F,F,R+8,T,71.28,38390.0,S
65,alex,Ohio,5,5,OH,OH05,Michael Galbraith,Democratic,https://galbraithforcongress.com/,oh5forgalbraith,F,,M,Married,T,F,F,R+11,T,62.27,57171.0,MW
66,alex,Ohio,5,5,OH,OH05,Bob Latta,Republican,https://lattaforcongress.com/,boblatta,T,62.0,M,Married,T,F,F,R+11,T,62.27,57171.0,MW
67,alex,Ohio,11,11,OH,OH11,Marcia Fudge,Democratic,http://marcialfudge.com/,repmarciafudge,T,65.0,F,,F,T,F,D+32,T,100,31331.0,MW
68,alex,Ohio,11,11,OH,OH11,Beverly Goldstein,Republican,http://beverly4congress.com/,BevGoldstein,,70.0,F,Married,T,F,F,D+32,T,100,31331.0,MW
69,alex,Pennsylvania,2,2,PA,PA02,Brendan Boyle,Democratic,https://voteboyle.com/,RepBrendanBoyle,T,41.0,M,Married,T,F,F,D+25,T,100,30646.0,NE
70,alex,Pennsylvania,2,2,PA,PA02,David Torres,Republican,https://www.torres2018.org/,dtorres4cong,F,,M,,F,T,F,D+25,T,100,30646.0,NE
71,alex,Pennsylvania,11,11,PA,PA11,Drew Anderson,Independent,,,,,,,,,,R+14,T,,49085.0,NE
72,alex,Pennsylvania,11,11,PA,PA11,Jess King,Democratic,https://jesskingforcongress.com/,jessforcongress,F,,F,Married,T,F,F,R+14,T,,49085.0,NE
73,alex,Pennsylvania,11,11,PA,PA11,Lloyd Smucker,Republican,http://www.electsmuckerpa.com/,repsmucker,T,54.0,M,Married,T,F,F,R+14,T,,49085.0,NE
74,alex,South Carolina,1,1,SC,SC01,Katie Arrington,Republican,https://www.votekatiearrington.com/,karringtonsc,T,47.0,F,Married,T,F,F,R+10,T,,40713.0,S
75,alex,South Carolina,1,1,SC,SC01,Joe Cunningham,Democratic,https://www.joecunninghamforcongress.com/?utm_campaign=JCFC_Brand&utm_medium=CPC&utm_source=AW,joecunninghamsc,F,,M,,T,F,F,R+10,T,,40713.0,S
76,alex,South Carolina,5,5,SC,SC05,Michael Chandler,Constitution,,,,,M,,,,,R+9,T,,44685.0,S
77,alex,South Carolina,5,5,SC,SC05,Ralph Norman,Republican,https://norman.house.gov/,repralphnorman,T,65.0,M,Married,T,F,F,R+9,T,,44685.0,S
78,alex,South Carolina,5,5,SC,SC05,Archie Parnell,Democratic,https://www.facebook.com/ArchieParnellforCongress/,archie4congress,F,67.0,M,Married,T,F,F,R+9,T,,44685.0,S
79,alex,Texas,7,7,TX,TX07,John Culberson,Republican,https://culberson.house.gov/,johnculberson,T,62.0,M,Married,T,F,F,R+7,T,99.99,71183.0,S
80,alex,Texas,7,7,TX,TX07,Lizzie Pannill Fletcher,Democratic,https://lizziefletcher.com/,lizzie4congress,F,,F,Married,T,F,F,R+7,T,99.99,71183.0,S
81,alex,Texas,9,9,TX,TX09,Al Green,Democratic,https://algreen.house.gov/,RepAlGreen,T,71.0,M,,F,F,F,D+29,T,99.97,46068.0,S
82,alex,Texas,9,9,TX,TX09,Benjamin Hernandez,Independent,https://www.benjaminforcongress.com/,BenjaminTX09,F,,M,,F,T,F,D+29,T,99.97,46068.0,S
83,alex,Texas,9,9,TX,TX09,Phil Kurtz,Libertarian,https://philkurtzforcongress.nationbuilder.com/,PhilKurtz3,F,,M,,T,F,F,D+29,T,99.97,46068.0,S
84,alex,Texas,9,9,TX,TX09,Kesha Rogers,Independent,https://www.kesharogers.com/,KeshaRogersTX,F,41.0,F,Married,F,F,T,D+29,T,99.97,46068.0,S
85,alex,Texas,13,13,TX,TX13,Calvin DeWeese,Libertarian,,,F,,M,,T,F,F,R+33,T,68.88,50150.0,S
86,alex,Texas,13,13,TX,TX13,Greg Sagan,Democratic,https://gregsagan2018.org/,gtsagan,F,,M,Married,T,F,F,R+33,T,68.88,50150.0,S
87,alex,Texas,13,13,TX,TX13,Mac Thornberry,Republican,https://thornberry.house.gov/,MacThornberry,T,60.0,M,Married,T,F,F,R+33,T,68.88,50150.0,S
88,alex,Texas,14,14,TX,TX14,Adrienne Bell,Democratic,https://www.bell2018.com/,AdrBell,F,,F,,F,F,T,R+12,T,86.57,58103.0,S
89,alex,Texas,14,14,TX,TX14,Don Conley III,Libertarian,,,F,,M,,T,F,F,R+12,T,86.57,58103.0,S
90,alex,Texas,14,14,TX,TX14,Randy Weber,Republican,https://weber.house.gov/,TXRandy14,T,65.0,M,Married,T,F,F,R+12,T,86.57,58103.0,S
91,alex,Texas,28,28,TX,TX28,Henry Cuellar,Democratic,https://cuellar.house.gov/,RepCuellar,T,63.0,M,Married,F,T,F,D+9,T,82.75,44021.0,S
92,alex,Texas,28,28,TX,TX28,Arthur Thomas IV,Libertarian,https://www.amtiv.com/,,F,40.0,M,,T,F,F,D+9,T,82.75,44021.0,S
93,alex,Texas,32,32,TX,TX32,Colin Allred,Democratic,https://www.colinallred.com/,CollinAllredTX,F,35.0,M,Married,F,F,T,R+5,T,99.85,70119.0,S
94,alex,Texas,32,32,TX,TX32,Melina Baker,Libertarian,https://www.baker4congress.com/,melina4congress,F,,F,,T,F,F,R+5,T,99.85,70119.0,S
95,alex,Texas,32,32,TX,TX32,Pete Sessions,Republican,https://sessions.house.gov/,PeteSessions,T,63.0,M,Married,T,F,F,R+5,T,99.85,70119.0,S
96,alex,Vermont,at-large,0,VT,VT00,H Brooke Paige,Republican,http://www.brookepaige.us/,,F,,M,,,,,D+15,T,,51755.0,NE
97,alex,Vermont,at-large,0,VT,VT00,Peter Welch,Democratic,https://welch.house.gov/,Peterwelch,T,71.0,M,Married,T,F,F,D+15,T,,51755.0,NE
98,alex,West Virginia,2,2,WV,WV02,Daniel Lutz,Mountain,,,,,M,,T,F,F,R+17,T,,33198.0,S
99,alex,West Virginia,2,2,WV,WV02,Alex Mooney,Republican,https://mooney.house.gov/,RepAlexMooney,T,47.0,M,Married,T,F,F,R+17,T,,33198.0,S
100,alex,West Virginia,2,2,WV,WV02,Talley Sergent,Democratic,http://talleysergent.com/,TalleySergent,F,37.0,F,,T,F,F,R+17,T,,33198.0,S
101,alex,Wyoming,at-large,0,WY,WY00,Liz Cheney,Republican,https://cheney.house.gov/,Liz_Cheney,T,52.0,F,Married,T,F,F,R+25,T,64.72,37892.0,W
102,alex,Wyoming,at-large,0,WY,WY00,Greg Hunter,Democratic,https://hunterforwyoming.com/,,F,55.0,M,Married,T,F,F,R+25,T,64.72,37892.0,W
103,anna,Arizona,8,8,AZ,AZ08,Debbie Lesko,Republican,http://debbieleskoforcongress.com/,DebbieLesko,T,59.0,F,Married,T,F,F,R+13,T,87.3,40656.0,W
104,anna,Arizona,8,8,AZ,AZ08,Hiral Tipirneni,Democratic,http://hiralforcongress.com/,hiral4congress,F,51.0,F,Married,F,F,F,R+13,T,87.3,40656.0,W
105,anna,Arizona,9,9,AZ,AZ09,Steve Ferrara,Republican,https://ferraraforcongress.com/,steveferraramd,F,49.0,M,Married,T,F,F,D+4,T,,56598.0,W
106,anna,Arizona,9,9,AZ,AZ09,Greg Stanton,Democratic,http://stantonforarizona.com/,MayorStanton,F,48.0,M,Married,T,F,F,D+4,T,,56598.0,W
107,anna,Arkansas,2,2,AR,AR02,French Hill,Republican,https://www.electfrench.com/,ElectFrench,T,61.0,M,Married,T,F,F,R+7,T,66.2,37221.0,S
108,anna,Arkansas,2,2,AR,AR02,Joe Ryne Swafford,Libertarian,http://www.joeswafford4congress.com/,joeswaff4cong,F,,M,,T,F,F,R+7,T,66.2,37221.0,S
109,anna,Arkansas,2,2,AR,AR02,Clarke Tucker,Democratic,https://www.clarketucker.com/,clarketucker,F,37.0,M,Married,T,F,F,R+7,T,66.2,37221.0,S
110,anna,California,30,30,CA,CA30,Mark Reed,Republican,http://www.markreedforcongress.com/,MarkReed2014,F,61.0,M,Married,T,F,F,D+18,T,,88314.0,W
111,anna,California,30,30,CA,CA30,Brad Sherman,Democratic,http://bradsherman.com/,BradSherman,T,63.0,M,Married,T,F,F,D+18,T,,88314.0,W
112,anna,California,31,31,CA,CA31,Pete Aguilar,Democratic,https://peteaguilar.com/,AguilarCampaign,T,39.0,M,Married,F,T,F,D+8,T,,50882.0,W
113,anna,California,31,31,CA,CA31,Sean Flynn,Republican,https://seanflynnforcongress.com/,SeanFlynnCA,F,45.0,M,,F,F,F,D+8,T,,50882.0,W
114,anna,California,47,47,CA,CA47,John Briscoe,Republican,https://johnbriscoe.us/,johnfbriscoe,F,,M,Married,T,F,F,D+13,T,,55590.0,W
115,anna,California,47,47,CA,CA47,Alan Lowenthal,Democratic,https://alanlowenthal.nationbuilder.com/,,T,77.0,M,Married,T,F,F,D+13,T,,55590.0,W
116,anna,California,52,52,CA,CA52,Scott Peters,Democratic,http://www.scottpeters.com/,ScottPetersSD,T,60.0,M,Married,T,F,F,D+6,T,,82286.0,W
117,anna,California,52,52,CA,CA52,Omar Qudrat,Republican,https://www.electomar.com/,omarqudrat1,F,,M,Single,F,F,F,D+6,T,,82286.0,W
118,anna,Florida,21,21,FL,FL21,Lois Frankel,Democratic,https://loisfrankelforcongress.com/,loisfrankel,T,70.0,F,Divorced,F,T,F,D+9,F,99.44,51757.0,S
119,anna,Florida,24,24,FL,FL24,Frederica Wilson,Democratic,http://www.fredericawilsonforcongress.com/,,T,75.0,F,Divorced,F,F,T,D+34,F,100,38016.0,S
120,anna,Georgia,13,13,GA,GA13,David Callahan,Republican,https://www.callahan4ga.com/,DavidCa46446866,F,67.0,M,Divorced,T,F,F,D+20,T,93.83,47004.0,S
121,anna,Georgia,13,13,GA,GA13,Martin Cowen,Libertarian,http://www.cowenforcongress.com/?p=8,mlcowen,F,,M,,T,F,F,D+20,T,93.83,47004.0,S
122,anna,Georgia,13,13,GA,GA13,David Scott,Democratic,http://www.votedavidscottforcongress.com/home,electdavidscott,T,73.0,M,Married,F,F,T,D+20,T,93.83,47004.0,S
123,anna,Idaho,2,2,ID,ID02,Mike Simpson,Republican,http://www.simpsonforcongress.com/,mikesimpson4id,T,68.0,M,Married,T,F,F,R+17,T,67.03,46943.0,W
124,anna,Idaho,2,2,ID,ID02,Aaron Swisher,Democratic,https://swisherforidaho.com/,SwisherforIdaho,F,,M,Married,T,F,F,R+17,T,67.03,46943.0,W
125,anna,Illinois,15,15,IL,IL15,Kevin Gaither,Democratic,https://gaither4il.com/,Gaither4IL,F,,M,Single,T,F,F,R+21,T,48.6,45122.0,MW
126,anna,Illinois,15,15,IL,IL15,John Shimkus,Republican,https://johnshimkus.com/,RepShimkus,T,60.0,M,Married,T,F,F,R+21,T,48.6,45122.0,MW
127,anna,Indiana,4,4,IN,IN04,Jim Baird,Republican,http://www.electjimbaird.com/,ElectJimBaird,F,72.0,M,Married,T,F,F,R+17,T,68.17,45947.0,MW
128,anna,Indiana,4,4,IN,IN04,Tobi Beck,Democratic,http://www.beck4indiana.org/,beckforindiana,F,,F,Married,T,F,F,R+17,T,68.17,45947.0,MW
129,anna,Indiana,9,9,IN,IN09,Trey Hollingsworth,Republican,http://www.votefortrey.com/,VoteForTrey,T,35.0,M,Married,T,F,F,R+13,T,,48522.0,MW
130,anna,Indiana,9,9,IN,IN09,Liz Watson,Democratic,https://lizforindiana.com/,LizForIndiana,F,42.0,F,Married,T,F,F,R+13,T,,48522.0,MW
131,anna,Kansas,2,2,KS,KS02,Paul Davis,Democratic,https://www.davisforkansas.com/,PaulDavisKS,F,46.0,M,Married,T,F,F,R+10,T,59.73,50087.0,MW
132,anna,Kansas,2,2,KS,KS02,Kelly Standley,Libertarian,https://www.facebook.com/standley4congress/,kestand,F,,M,,T,F,F,R+10,T,59.73,50087.0,MW
133,anna,Kansas,2,2,KS,KS02,Steve Watkins,Republican,https://steveforkansas.com/,Steve4Kansas,F,,M,,T,F,F,R+10,T,59.73,50087.0,MW
134,anna,Kentucky,4,4,KY,KY04,David Goodwin,Independent,https://www.voteforgood.win/,ky4goodwin,F,,M,Married,T,F,F,R+18,T,68.2,60912.0,S
135,anna,Kentucky,4,4,KY,KY04,Seth Hall,Democratic,https://www.sethhallcongress.com/,HallCongress,F,,M,,T,F,F,R+18,T,68.2,60912.0,S
136,anna,Kentucky,4,4,KY,KY04,Thomas Massie,Republican,http://www.thomasmassie.com/,ThomasMassieKY,T,47.0,M,Married,T,F,F,R+18,T,68.2,60912.0,S
137,anna,Kentucky,5,5,KY,KY05,Hal Rogers,Republican,,,T,80.0,M,Married,T,F,F,R+31,T,23.52,30585.0,S
138,anna,Kentucky,5,5,KY,KY05,Kenneth Stepp,Democratic,http://steppforcongress.blogspot.com/,ppetsnek,F,71.0,M,Married,T,F,F,R+31,T,23.52,30585.0,S
139,anna,Louisiana,3,3,LA,LA03,Rob Anderson,Democratic,https://www.robjonanderson.com/,RobAnderson2018,F,,M,Married,T,F,F,R+20,T,73.4,44668.0,S
140,anna,Louisiana,3,3,LA,LA03,Aaron Andrus,Libertarian,http://www.andrus4congress.com/,aaron4liberty,F,45.0,M,Married,T,F,F,R+20,T,73.4,44668.0,S
141,anna,Louisiana,3,3,LA,LA03,Josh Guillory,Republican,http://www.votejosh2018.com/,votejosh2018,F,,M,Married,T,F,F,R+20,T,73.4,44668.0,S
142,anna,Louisiana,3,3,LA,LA03,Clay Higgins,Republican,https://captainhiggins.com/,CaptClayHiggins,T,57.0,M,Married,T,F,F,R+20,T,73.4,44668.0,S
143,anna,Louisiana,3,3,LA,LA03,Mimi Methvin,Democratic,https://votemimi.org/,VoteMimi,F,,F,,T,F,F,R+20,T,73.4,44668.0,S
144,anna,Louisiana,3,3,LA,LA03,Larry Rader,Democratic,https://www.larryraderforcongress.com/,votelarryrader,F,,M,,F,F,T,R+20,T,73.4,44668.0,S
145,anna,Louisiana,3,3,LA,LA03,Verone Thomas,Democratic,http://www.thomasishonest.com/,Verone4Congress,F,,M,,F,F,T,R+20,T,73.4,44668.0,S
146,anna,Maryland,7,7,MD,MD07,Elijah Cummings,Democratic,https://www.cummingsforcongress.com/,ReElectCummings,T,67.0,M,Married,F,F,T,D+26,T,95,38885.0,S
147,anna,Maryland,7,7,MD,MD07,Richmond Davis,Republican,https://www.davisforcongress2018.com/,Davis4Maryland,F,,M,Married,T,F,F,D+26,T,95,38885.0,S
148,anna,Maryland,7,7,MD,MD07,Swami Swaminathan,Independent,http://swamiforcongress.com/,,F,,M,Married,F,F,F,D+26,T,95,38885.0,S
149,anna,Michigan,1,1,MI,MI01,Jack Bergman,Republican,https://bergmanforcongress.com/,JackBergman_MI1,T,71.0,M,Married,T,F,F,R+9,T,36.58,46927.0,MW
150,anna,Michigan,1,1,MI,MI01,Matt Morgan,Democratic,https://mattmorganformichigan.com/,MorganforMI,F,,M,Married,T,F,F,R+9,T,36.58,46927.0,MW
151,anna,Michigan,13,13,MI,MI13,Rashida Tlaib,Democratic,https://www.rashidaforcongress.com/,RashidaTlaib,F,42.0,F,Divorced,F,F,F,D+32,F,100,29863.0,MW
152,anna,Minnesota,8,8,MN,MN08,Joe Radinovich,Democratic,https://www.joeradinovich.com/,joeradinovich,T,32.0,M,,T,F,F,R+4,T,38.47,53676.0,MW
153,anna,Minnesota,8,8,MN,MN08,"Ray ""Skip"" Sandman",Independence,https://skipsandman.com/,Vote4Sandman,F,,M,,F,F,F,R+4,T,38.47,53676.0,MW
154,anna,Minnesota,8,8,MN,MN08,Pete Stauber,Republican,https://petestauberforcongress.com/,PeteStauber,F,52.0,M,Married,T,F,F,R+4,T,38.47,53676.0,MW
155,anna,Mississippi,2,2,MS,MS02,Irving Harris,Reform,,,F,,,,,,,D+14,T,62.67,26894.0,S
156,anna,Mississippi,2,2,MS,MS02,Troy Ray,Independent,https://icanrebuildamerica.com/p/vote,repTroyRay,F,,M,,,,,D+14,T,62.67,26894.0,S
157,anna,Mississippi,2,2,MS,MS02,Bennie Thompson,Democratic,http://benniethompson.com/,BennieGThompson,T,70.0,M,Married,F,F,T,D+14,T,62.67,26894.0,S
158,anna,Missouri,1,1,MO,MO01,Lacy Clay,Democratic,http://www.lacyclay.org/,LacyClayMO1,T,62.0,M,Divorced,F,F,T,D+29,T,99.21,36314.0,MW
159,anna,Missouri,1,1,MO,MO01,Robb Cunningham,Libertarian,https://www.facebook.com/RobbLibertarian/,,F,,M,,,,,D+29,T,99.21,36314.0,MW
160,anna,Missouri,1,1,MO,MO01,Robert Vroman,Republican,https://www.facebook.com/VoteVroman/,,F,,M,,T,F,F,D+29,T,99.21,36314.0,MW
161,anna,Nevada,2,2,NV,NV02,Mark Amodei,Republican,https://amodeifornevada.com/,AmodeiForNevada,T,60.0,M,,T,F,F,R+7,T,,51505.0,W
